decision_id,application_id,candidate_id,skill_id,final_level,decision_status,rationale,decided_by,decided_at,decision_provenance,rubric_id
DC_APP0297_M1_SKILL_03_000032,APP0297,C0297,M1_SKILL_03,MODERATE,AGREED,"{""difference_types"":[""EVIDENCE_EVOLUTION""],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_REVIEW_ML_01_EV_APP0297_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03"",""OB_REVIEW_HM_01_EV_APP0297_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03""]}",CALIBRATION_PANEL_01,2026-11-25T15:56:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0270_M1_SKILL_03_000033,APP0270,C0270,M1_SKILL_03,,DISAGREEMENT_REMAINS,"{""difference_types"":[""EVALUATOR_DISAGREEMENT""],""disputed_evidence_ids"":[""EV_APP0270_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03""],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 근거에 대한 평가자 해석 차이를 해소할 직접 관찰이 부족하다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[]}",CALIBRATION_PANEL_01,2026-11-27T14:08:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0237_M1_SKILL_03_000034,APP0237,C0237,M1_SKILL_03,,INSUFFICIENT_EVIDENCE,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[""EV_APP0237_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03""],""reason"":""직접 판단 근거 부족. 미관찰을 역량 부재로 해석하지 않는다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[]}",CALIBRATION_PANEL_01,2026-11-30T15:44:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0309_M1_SKILL_03_000035,APP0309,C0309,M1_SKILL_03,MODERATE,AGREED,"{""difference_types"":[""EVIDENCE_EVOLUTION""],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_REVIEW_ML_01_EV_APP0309_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03"",""OB_REVIEW_HM_01_EV_APP0309_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03""]}",CALIBRATION_PANEL_01,2026-11-29T14:59:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0005_M1_SKILL_01_000036,APP0005,C0005,M1_SKILL_01,MODERATE,AGREED,"{""difference_types"":[""EVIDENCE_EVOLUTION""],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_01_ML_ENGINEER_EV_APP0005_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01"",""OB_FIRST_PANEL_01_HIRING_MANAGER_EV_APP0005_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01"",""OB_FIRST_PANEL_01_TECHNICAL_REVIEWER_EV_APP0005_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01"",""OB_FIRST_PANEL_01_ML_ENGINEER_EV_APP0005_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01"",""OB_FIRST_PANEL_01_HIRING_MANAGER_EV_APP0005_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01"",""OB_FIRST_PANEL_01_TECHNICAL_REVIEWER_EV_APP0005_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01""]}",CALIBRATION_PANEL_01,2026-12-13T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0005_M1_SKILL_02_000037,APP0005,C0005,M1_SKILL_02,MODERATE,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_01_ML_ENGINEER_EV_APP0005_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02"",""OB_FIRST_PANEL_01_HIRING_MANAGER_EV_APP0005_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02"",""OB_FIRST_PANEL_01_TECHNICAL_REVIEWER_EV_APP0005_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02""]}",CALIBRATION_PANEL_01,2026-12-13T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0005_M1_SKILL_03_000038,APP0005,C0005,M1_SKILL_03,STRONG,AGREED,"{""difference_types"":[""EVIDENCE_EVOLUTION""],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_REVIEW_ML_01_EV_APP0005_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03"",""OB_REVIEW_HM_01_EV_APP0005_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03"",""OB_FIRST_PANEL_01_ML_ENGINEER_EV_APP0005_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03"",""OB_FIRST_PANEL_01_HIRING_MANAGER_EV_APP0005_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03"",""OB_FIRST_PANEL_01_TECHNICAL_REVIEWER_EV_APP0005_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03""]}",CALIBRATION_PANEL_01,2026-12-13T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0005_M1_SKILL_04_000039,APP0005,C0005,M1_SKILL_04,,INSUFFICIENT_EVIDENCE,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[""EV_APP0005_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04""],""reason"":""직접 판단 근거 부족. 미관찰을 역량 부재로 해석하지 않는다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[]}",CALIBRATION_PANEL_01,2026-12-13T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0005_M1_SKILL_05_000040,APP0005,C0005,M1_SKILL_05,LIMITED,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[""EV_APP0005_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05""],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""관찰된 직접 근거의 범위가 제한적이다. 자기기술만으로 보완하지 않는다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_01_ML_ENGINEER_EV_APP0005_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_01_HIRING_MANAGER_EV_APP0005_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_01_TECHNICAL_REVIEWER_EV_APP0005_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05""]}",CALIBRATION_PANEL_01,2026-12-13T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0005_M1_SKILL_06_000041,APP0005,C0005,M1_SKILL_06,MODERATE,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_01_ML_ENGINEER_EV_APP0005_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06"",""OB_FIRST_PANEL_01_HIRING_MANAGER_EV_APP0005_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06"",""OB_FIRST_PANEL_01_TECHNICAL_REVIEWER_EV_APP0005_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06""]}",CALIBRATION_PANEL_01,2026-12-13T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0005_M1_SKILL_07_000042,APP0005,C0005,M1_SKILL_07,LIMITED,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[""EV_APP0005_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_07""],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""관찰된 직접 근거의 범위가 제한적이다. 자기기술만으로 보완하지 않는다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_01_ML_ENGINEER_EV_APP0005_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_07"",""OB_FIRST_PANEL_01_HIRING_MANAGER_EV_APP0005_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_07"",""OB_FIRST_PANEL_01_TECHNICAL_REVIEWER_EV_APP0005_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_07""]}",CALIBRATION_PANEL_01,2026-12-13T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0005_M1_SKILL_08_000043,APP0005,C0005,M1_SKILL_08,,DISAGREEMENT_REMAINS,"{""difference_types"":[""EVALUATOR_DISAGREEMENT""],""disputed_evidence_ids"":[""EV_APP0005_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_08""],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 근거에 대한 평가자 해석 차이를 해소할 직접 관찰이 부족하다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[]}",CALIBRATION_PANEL_01,2026-12-13T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0031_M1_SKILL_01_000044,APP0031,C0031,M1_SKILL_01,LIMITED,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[""EV_APP0031_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01""],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[""EV_APP0031_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01""],""reason"":""관찰된 직접 근거의 범위가 제한적이다. 자기기술만으로 보완하지 않는다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_02_ML_ENGINEER_EV_APP0031_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01"",""OB_FIRST_PANEL_02_HIRING_MANAGER_EV_APP0031_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01"",""OB_FIRST_PANEL_02_TECHNICAL_REVIEWER_EV_APP0031_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01""]}",CALIBRATION_PANEL_01,2026-12-13T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0031_M1_SKILL_02_000045,APP0031,C0031,M1_SKILL_02,LIMITED,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[""EV_APP0031_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02""],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""관찰된 직접 근거의 범위가 제한적이다. 자기기술만으로 보완하지 않는다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_02_ML_ENGINEER_EV_APP0031_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02"",""OB_FIRST_PANEL_02_HIRING_MANAGER_EV_APP0031_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02"",""OB_FIRST_PANEL_02_TECHNICAL_REVIEWER_EV_APP0031_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02""]}",CALIBRATION_PANEL_01,2026-12-13T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0031_M1_SKILL_03_000046,APP0031,C0031,M1_SKILL_03,MODERATE,AGREED,"{""difference_types"":[""EVIDENCE_EVOLUTION"",""EVALUATOR_DISAGREEMENT""],""disputed_evidence_ids"":[""EV_APP0031_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03""],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_02_ML_ENGINEER_EV_APP0031_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03"",""OB_FIRST_PANEL_02_HIRING_MANAGER_EV_APP0031_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03"",""OB_FIRST_PANEL_02_TECHNICAL_REVIEWER_EV_APP0031_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03""]}",CALIBRATION_PANEL_01,2026-12-13T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0031_M1_SKILL_04_000047,APP0031,C0031,M1_SKILL_04,,DISAGREEMENT_REMAINS,"{""difference_types"":[""EVALUATOR_DISAGREEMENT""],""disputed_evidence_ids"":[""EV_APP0031_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04""],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 근거에 대한 평가자 해석 차이를 해소할 직접 관찰이 부족하다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[]}",CALIBRATION_PANEL_01,2026-12-13T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0031_M1_SKILL_05_000048,APP0031,C0031,M1_SKILL_05,MODERATE,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_02_ML_ENGINEER_EV_APP0031_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_02_HIRING_MANAGER_EV_APP0031_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_02_TECHNICAL_REVIEWER_EV_APP0031_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05""]}",CALIBRATION_PANEL_01,2026-12-13T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0031_M1_SKILL_06_000049,APP0031,C0031,M1_SKILL_06,MODERATE,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_02_ML_ENGINEER_EV_APP0031_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06"",""OB_FIRST_PANEL_02_HIRING_MANAGER_EV_APP0031_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06"",""OB_FIRST_PANEL_02_TECHNICAL_REVIEWER_EV_APP0031_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_06""]}",CALIBRATION_PANEL_01,2026-12-13T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0031_M1_SKILL_07_000050,APP0031,C0031,M1_SKILL_07,MODERATE,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_02_ML_ENGINEER_EV_APP0031_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_07"",""OB_FIRST_PANEL_02_HIRING_MANAGER_EV_APP0031_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_07"",""OB_FIRST_PANEL_02_TECHNICAL_REVIEWER_EV_APP0031_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_07""]}",CALIBRATION_PANEL_01,2026-12-13T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0031_M1_SKILL_08_000051,APP0031,C0031,M1_SKILL_08,LIMITED,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[""EV_APP0031_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_08""],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""관찰된 직접 근거의 범위가 제한적이다. 자기기술만으로 보완하지 않는다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_02_ML_ENGINEER_EV_APP0031_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_08"",""OB_FIRST_PANEL_02_HIRING_MANAGER_EV_APP0031_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_08"",""OB_FIRST_PANEL_02_TECHNICAL_REVIEWER_EV_APP0031_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_08""]}",CALIBRATION_PANEL_01,2026-12-13T10:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0039_M1_SKILL_01_000052,APP0039,C0039,M1_SKILL_01,MODERATE,AGREED,"{""difference_types"":[""EVIDENCE_EVOLUTION""],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_03_ML_ENGINEER_EV_APP0039_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01"",""OB_FIRST_PANEL_03_HIRING_MANAGER_EV_APP0039_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01"",""OB_FIRST_PANEL_03_TECHNICAL_REVIEWER_EV_APP0039_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_01"",""OB_FIRST_PANEL_03_ML_ENGINEER_EV_APP0039_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01"",""OB_FIRST_PANEL_03_HIRING_MANAGER_EV_APP0039_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01"",""OB_FIRST_PANEL_03_TECHNICAL_REVIEWER_EV_APP0039_FIRST_INTERVIEW_AI_CASE_M1_SKILL_01""]}",CALIBRATION_PANEL_01,2026-12-13T10:00:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0039_M1_SKILL_02_000053,APP0039,C0039,M1_SKILL_02,LIMITED,AGREED,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[""EV_APP0039_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02""],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""관찰된 직접 근거의 범위가 제한적이다. 자기기술만으로 보완하지 않는다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_03_ML_ENGINEER_EV_APP0039_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02"",""OB_FIRST_PANEL_03_HIRING_MANAGER_EV_APP0039_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02"",""OB_FIRST_PANEL_03_TECHNICAL_REVIEWER_EV_APP0039_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT_M1_SKILL_02""]}",CALIBRATION_PANEL_01,2026-12-13T10:00:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0039_M1_SKILL_03_000054,APP0039,C0039,M1_SKILL_03,MODERATE,AGREED,"{""difference_types"":[""EVIDENCE_EVOLUTION"",""EVALUATOR_DISAGREEMENT""],""disputed_evidence_ids"":[""EV_APP0039_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03""],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[],""reason"":""동일 Skill의 독립된 직접 관찰로 수행 범위를 확인했다. 다른 맥락의 제한/모호성은 해당 근거의 한계로 보존한다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[""OB_FIRST_PANEL_03_ML_ENGINEER_EV_APP0039_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03"",""OB_FIRST_PANEL_03_HIRING_MANAGER_EV_APP0039_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03"",""OB_FIRST_PANEL_03_TECHNICAL_REVIEWER_EV_APP0039_FIRST_INTERVIEW_AI_CASE_M1_SKILL_03""]}",CALIBRATION_PANEL_01,2026-12-13T10:00:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
DC_APP0039_M1_SKILL_04_000055,APP0039,C0039,M1_SKILL_04,,INSUFFICIENT_EVIDENCE,"{""difference_types"":[],""disputed_evidence_ids"":[],""limited_evidence_ids"":[],""meaningful_conflict_refs"":[],""missing_evidence_ids"":[""EV_APP0039_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04""],""reason"":""직접 판단 근거 부족. 미관찰을 역량 부재로 해석하지 않는다."",""rubric_review"":""직접 관찰의 행동·검증을 검토하며 다른 맥락의 한계와 평가자 차이를 보존한다."",""supporting_observation_ids"":[]}",CALIBRATION_PANEL_01,2026-12-13T10:00:00+09:00,SYNTHETIC_HUMAN_SCENARIO,M1_EVIDENCE_RUBRIC_V02
