task_id,candidate_id,employee_id,milestone,task_type,related_skill_id,planned_at,assigned_at,completed_at,evidence_ref,work_evidence,status,mentor_confirmed,decision_provenance
TASK_EMP_C0050_05,C0050,EMP_C0050,MONTH_3,PIPELINE_REVIEW,M1_SKILL_05,2027-03-01T09:00:00+09:00,2027-05-30T09:00:00+09:00,2027-06-13T09:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0050_05/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0050_05"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-13T09:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0050_06,C0050,EMP_C0050,MONTH_6,WORK_TASK,M1_SKILL_05,2027-03-01T09:00:00+09:00,2027-08-28T09:00:00+09:00,2027-09-04T09:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0050_06/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0050_06"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-04T09:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0050_07,C0050,EMP_C0050,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_05,2027-03-01T09:00:00+09:00,2027-10-11T09:00:00+09:00,2027-10-14T09:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0050_07/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0050_07"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-14T09:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""FOLLOW_UP_WORK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0061_01,C0061,EMP_C0061,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_03,2027-03-01T09:00:00+09:00,2027-03-31T09:00:00+09:00,2027-04-14T09:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0061_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0061_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-14T09:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0061_02,C0061,EMP_C0061,MONTH_3,PIPELINE_REVIEW,M1_SKILL_03,2027-03-01T09:00:00+09:00,2027-05-30T09:00:00+09:00,2027-06-02T09:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0061_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0061_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-02T09:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0061_03,C0061,EMP_C0061,MONTH_6,WORK_TASK,M1_SKILL_03,2027-03-01T09:00:00+09:00,2027-08-28T09:00:00+09:00,2027-09-11T09:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0061_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0061_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-11T09:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0061_04,C0061,EMP_C0061,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_05,2027-03-01T09:00:00+09:00,2027-03-31T09:00:00+09:00,2027-04-07T09:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0061_04/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0061_04"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-07T09:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""ENVIRONMENT_CHECK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0061_05,C0061,EMP_C0061,MONTH_3,PIPELINE_REVIEW,M1_SKILL_05,2027-03-01T09:00:00+09:00,2027-05-30T09:00:00+09:00,2027-06-13T09:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0061_05/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0061_05"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-13T09:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0061_06,C0061,EMP_C0061,MONTH_6,WORK_TASK,M1_SKILL_05,2027-03-01T09:00:00+09:00,2027-08-28T09:00:00+09:00,2027-09-04T09:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0061_06/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0061_06"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-04T09:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0061_07,C0061,EMP_C0061,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_05,2027-03-01T09:00:00+09:00,2027-10-11T09:00:00+09:00,2027-10-14T09:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0061_07/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0061_07"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-14T09:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0048_01,C0048,EMP_C0048,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_03,2027-03-02T16:40:00+09:00,2027-04-01T16:40:00+09:00,2027-04-08T16:40:00+09:00,onboarding_tasks.csv#TASK_EMP_C0048_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0048_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-08T16:40:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0048_02,C0048,EMP_C0048,MONTH_3,PIPELINE_REVIEW,M1_SKILL_03,2027-03-02T16:40:00+09:00,2027-05-31T16:40:00+09:00,2027-06-03T16:40:00+09:00,onboarding_tasks.csv#TASK_EMP_C0048_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0048_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-03T16:40:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0048_03,C0048,EMP_C0048,MONTH_6,WORK_TASK,M1_SKILL_03,2027-03-02T16:40:00+09:00,2027-08-29T16:40:00+09:00,2027-09-01T16:40:00+09:00,onboarding_tasks.csv#TASK_EMP_C0048_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0048_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-01T16:40:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""WORK_TASK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0048_04,C0048,EMP_C0048,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_05,2027-03-02T16:40:00+09:00,2027-04-01T16:40:00+09:00,2027-04-15T16:40:00+09:00,onboarding_tasks.csv#TASK_EMP_C0048_04/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0048_04"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-15T16:40:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""ENVIRONMENT_CHECK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0048_05,C0048,EMP_C0048,MONTH_3,PIPELINE_REVIEW,M1_SKILL_05,2027-03-02T16:40:00+09:00,2027-05-31T16:40:00+09:00,2027-06-03T16:40:00+09:00,onboarding_tasks.csv#TASK_EMP_C0048_05/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0048_05"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-03T16:40:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0048_06,C0048,EMP_C0048,MONTH_6,WORK_TASK,M1_SKILL_05,2027-03-02T16:40:00+09:00,2027-08-29T16:40:00+09:00,2027-09-12T16:40:00+09:00,onboarding_tasks.csv#TASK_EMP_C0048_06/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0048_06"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-12T16:40:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0048_07,C0048,EMP_C0048,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_03,2027-03-02T16:40:00+09:00,2027-10-12T16:40:00+09:00,2027-10-26T16:40:00+09:00,onboarding_tasks.csv#TASK_EMP_C0048_07/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0048_07"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-26T16:40:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0048_08,C0048,EMP_C0048,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_05,2027-03-02T16:40:00+09:00,2027-10-12T16:40:00+09:00,2027-10-12T16:40:00+09:00,onboarding_tasks.csv#TASK_EMP_C0048_08/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0048_08"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-12T16:40:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0128_01,C0128,EMP_C0128,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_03,2027-03-03T17:45:00+09:00,2027-04-02T17:45:00+09:00,2027-04-09T17:45:00+09:00,onboarding_tasks.csv#TASK_EMP_C0128_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0128_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-09T17:45:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0128_02,C0128,EMP_C0128,MONTH_3,PIPELINE_REVIEW,M1_SKILL_03,2027-03-03T17:45:00+09:00,2027-06-01T17:45:00+09:00,2027-06-15T17:45:00+09:00,onboarding_tasks.csv#TASK_EMP_C0128_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0128_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-15T17:45:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0128_03,C0128,EMP_C0128,MONTH_6,WORK_TASK,M1_SKILL_03,2027-03-03T17:45:00+09:00,2027-08-30T17:45:00+09:00,2027-09-02T17:45:00+09:00,onboarding_tasks.csv#TASK_EMP_C0128_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0128_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-02T17:45:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0128_04,C0128,EMP_C0128,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_05,2027-03-03T17:45:00+09:00,2027-04-02T17:45:00+09:00,2027-04-02T17:45:00+09:00,onboarding_tasks.csv#TASK_EMP_C0128_04/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0128_04"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-02T17:45:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0128_05,C0128,EMP_C0128,MONTH_3,PIPELINE_REVIEW,M1_SKILL_05,2027-03-03T17:45:00+09:00,2027-06-01T17:45:00+09:00,2027-06-04T17:45:00+09:00,onboarding_tasks.csv#TASK_EMP_C0128_05/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0128_05"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-04T17:45:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""PIPELINE_REVIEW"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0128_06,C0128,EMP_C0128,MONTH_6,WORK_TASK,M1_SKILL_05,2027-03-03T17:45:00+09:00,2027-08-30T17:45:00+09:00,2027-09-02T17:45:00+09:00,onboarding_tasks.csv#TASK_EMP_C0128_06/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0128_06"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-02T17:45:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0128_07,C0128,EMP_C0128,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_06,2027-03-03T17:45:00+09:00,2027-04-02T17:45:00+09:00,2027-04-09T17:45:00+09:00,onboarding_tasks.csv#TASK_EMP_C0128_07/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0128_07"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-09T17:45:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0128_08,C0128,EMP_C0128,MONTH_3,PIPELINE_REVIEW,M1_SKILL_06,2027-03-03T17:45:00+09:00,2027-06-01T17:45:00+09:00,2027-06-04T17:45:00+09:00,onboarding_tasks.csv#TASK_EMP_C0128_08/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0128_08"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-04T17:45:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0128_09,C0128,EMP_C0128,MONTH_6,WORK_TASK,M1_SKILL_06,2027-03-03T17:45:00+09:00,2027-08-30T17:45:00+09:00,2027-09-02T17:45:00+09:00,onboarding_tasks.csv#TASK_EMP_C0128_09/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0128_09"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-02T17:45:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0128_10,C0128,EMP_C0128,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_03,2027-03-03T17:45:00+09:00,2027-10-02T17:45:00+09:00,2027-10-02T17:45:00+09:00,onboarding_tasks.csv#TASK_EMP_C0128_10/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0128_10"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-02T17:45:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""FOLLOW_UP_WORK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0128_11,C0128,EMP_C0128,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_05,2027-03-03T17:45:00+09:00,2027-10-02T17:45:00+09:00,2027-10-02T17:45:00+09:00,onboarding_tasks.csv#TASK_EMP_C0128_11/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0128_11"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-02T17:45:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0128_12,C0128,EMP_C0128,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_06,2027-03-03T17:45:00+09:00,2027-10-02T17:45:00+09:00,2027-10-02T17:45:00+09:00,onboarding_tasks.csv#TASK_EMP_C0128_12/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0128_12"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-02T17:45:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0079_01,C0079,EMP_C0079,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_05,2027-03-01T19:20:00+09:00,2027-03-31T19:20:00+09:00,2027-04-07T19:20:00+09:00,onboarding_tasks.csv#TASK_EMP_C0079_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0079_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-07T19:20:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""ENVIRONMENT_CHECK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0079_02,C0079,EMP_C0079,MONTH_3,PIPELINE_REVIEW,M1_SKILL_05,2027-03-01T19:20:00+09:00,2027-05-30T19:20:00+09:00,2027-06-13T19:20:00+09:00,onboarding_tasks.csv#TASK_EMP_C0079_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0079_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-13T19:20:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0079_03,C0079,EMP_C0079,MONTH_6,WORK_TASK,M1_SKILL_05,2027-03-01T19:20:00+09:00,2027-08-28T19:20:00+09:00,2027-08-31T19:20:00+09:00,onboarding_tasks.csv#TASK_EMP_C0079_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0079_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-08-31T19:20:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""WORK_TASK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0079_04,C0079,EMP_C0079,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_05,2027-03-01T19:20:00+09:00,2027-09-30T19:20:00+09:00,2027-10-14T19:20:00+09:00,onboarding_tasks.csv#TASK_EMP_C0079_04/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0079_04"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-14T19:20:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0078_01,C0078,EMP_C0078,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_03,2027-03-01T09:00:00+09:00,2027-03-31T09:00:00+09:00,2027-04-03T09:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0078_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0078_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-03T09:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0078_02,C0078,EMP_C0078,MONTH_3,PIPELINE_REVIEW,M1_SKILL_03,2027-03-01T09:00:00+09:00,2027-05-30T09:00:00+09:00,2027-06-02T09:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0078_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0078_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-02T09:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0078_03,C0078,EMP_C0078,MONTH_6,WORK_TASK,M1_SKILL_03,2027-03-01T09:00:00+09:00,2027-08-28T09:00:00+09:00,2027-08-31T09:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0078_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0078_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-08-31T09:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""WORK_TASK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
